Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0xaa8d,Stephen Aldredu,39.0,898-00-1803,Manager,70544.38,5182.967978,1,7,10,0,Sin_prestamo,0.0,11,7,1,Good,30.36,37.10874535,22.04166667,No,310.2977667,208.2203001,High_spent_Medium_value_payments,617.6995332,1
CUS_0xaa8e,Shengnanx,27.875,145-74-7622,Doctor,9510.225,933.51875,10,8,20,8,"Credit-Builder Loan, Auto Loan, Student Loan, Payday Loan, Auto Loan",41.875,16,7,8,Bad,3923.24,34.7267126,7.347222222,Yes,57.91544599,70.34986932,Low_spent_Medium_value_payments,243.8365597,0
CUS_0xaa93,ewichx,41.0,766-58-3552,Musician,18314.09,1779.174167,6,6,34,4,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan",18.25,9,11,6,Standard,1865.26,30.12120536,10.95833333,Yes,38.43049906,143.4873973,Low_spent_Small_value_payments,277.2495203,0
CUS_0xaa9d,Sabrinak,37.0,535-11-7065,Manager,32631.54,2765.295,0,1,7,0,Sin_prestamo,10.625,3,9,0,Good,1013.79,31.42234388,25.08333333,No,0.0,185.7489033,Low_spent_Small_value_payments,370.7805967,2
CUS_0xaa9e,Araxiag,53.0,929-30-2303,Architect,24629.46,1912.337104,5,3,15,0,Sin_prestamo,8.375,9,10,4,Standard,1237.39,29.72911122,16.60714286,No,214.596994,97.92036117,Low_spent_Large_value_payments,368.5251388,1
CUS_0xaaae,Andrea Shalal-Esab,45.85714286,913-85-7120,Accountant,42735.93,3632.3275,7,7,21,5,"Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan",5.75,17,11,5,Standard,1385.62,27.76264,14.64285714,Yes,152.4964376,137.2482333,High_spent_Medium_value_payments,332.238079,0
CUS_0xaaaf,Silvia Aloisiz,34.0,246-53-8379,Mechanic,16173.51,1581.7925,8,6,17,2,"Student Loan, Mortgage Loan",16.5,18,18,8,Standard,751.55,30.11977177,5.95,Yes,17.76133292,114.4406167,Low_spent_Medium_value_payments,305.9773003,1
CUS_0xaab3,Michaelb,21.0,701-00-3430,Doctor,14759.53,1394.960833,6,6,26,6,"Credit-Builder Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan",61.5,18,27,8,Bad,4809.55,32.74917069,12.45833333,Yes,67.79318563,91.41678316,Low_spent_Small_value_payments,268.4514824,0
CUS_0xaab7,Jason Langet,40.0,110-58-2517,Entrepreneur,103744.83,8398.4025,6,6,18,3,"Payday Loan, Debt Consolidation Loan",27.625,18,1,3,Standard,484.98,31.8353526,26.72619048,No,160.970391,430.2852841,Low_spent_Medium_value_payments,499.1973109,1
CUS_0xaabb,Matte,43.71428571,432-34-3192,Teacher,8265.3,827.775,7,10,18,6,"Payday Loan, Personal Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan",40.375,15,16,14,Standard,2256.44,30.04915098,5.666666667,Yes,35.49897007,58.23430777,Low_spent_Small_value_payments,270.2942222,1
CUS_0xaac2,David Ljunggrend,24.0,626-22-6718,Journalist,17223.875,1635.869253,3,5,16,4,"Mortgage Loan, Mortgage Loan, Payday Loan, Payday Loan",6.625,15,12,10,Standard,637.5,32.62731031,8.583333333,Yes,78.36323616,83.34921867,Low_spent_Small_value_payments,317.0339383,1
CUS_0xaac3,Clairei,54.0,914-67-3814,Manager,11631.405,858.28375,4,7,8,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, Debt Consolidation Loan",22.125,17,2,3,Good,165.88,30.62466344,31.58333333,No,32.05796275,58.45814445,Low_spent_Medium_value_payments,276.8155659,2
CUS_0xaac6,Tarmo Virkig,30.25,945-35-3323,Musician,51938.04,4473.17,7,7,33,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Auto Loan",46.25,17,6,11,Bad,1638.92,33.69940839,16.18055556,Yes,196.378019,137.7521535,High_spent_Large_value_payments,366.8667165,1
CUS_0xaacd,Martinneg,43.375,731-22-8027,Media_Manager,37516.41,3252.3675,0,3,3,1,Auto Loan,18.375,5,7,3,Good,645.33,31.06057533,32.04166667,No,18.97557469,111.7648795,High_spent_Medium_value_payments,430.1989775,0
CUS_0xaad,Baertleinq,15.0,775-21-5508,Developer,38644.16,3102.346667,6,8,28,5,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Auto Loan",26.0,17,27,10,Bad,2585.11,32.83915516,9.041666667,Yes,88.10659877,168.4219777,Low_spent_Small_value_payments,323.7041179,0
CUS_0xaad7,George Georgiopoulosm,35.0,555-72-2698,Writer,40602.72,3177.56,4,6,14,3,"Credit-Builder Loan, Debt Consolidation Loan",10.625,12,7,4,Standard,1314.56,32.16224738,30.04166667,No,96.20398492,170.392139,High_spent_Small_value_payments,313.6598761,1
CUS_0xaad9,Supantha Mukherjeex,14.125,910-00-4345,Mechanic,8555.32,697.2974106,9,9,24,4,"Payday Loan, Payday Loan, Auto Loan, Auto Loan",61.375,17,11,7,Standard,2457.42,32.78265386,11.5,Yes,30.6167666,46.88831011,Low_spent_Small_value_payments,272.4204135,0
CUS_0xaadb,Rossy,23.5,165-61-8880,Doctor,35577.23,3025.769167,8,4,5,0,Sin_prestamo,21.625,17,15,9,Standard,20.94,30.11621185,25.625,Yes,0.0,142.1711635,High_spent_Small_value_payments,424.1557532,1
CUS_0xaadf,Ranganathanx,33.75,387-17-9828,Developer,111117.6,9378.8,7,6,7,0,Sin_prestamo,28.625,17,1,2,Standard,1440.03,34.82781676,23.125,No,0.0,562.2905625,High_spent_Large_value_payments,749.7067088,1
CUS_0xaaea,Chris Gallagherh,37.625,062-58-8737,Teacher,21833.79,1814.4825,5,4,6,4,"Mortgage Loan, Mortgage Loan, Auto Loan, Payday Loan",13.75,11,6,5,Good,14.56,29.27593445,24.14285714,No,71.28000559,103.6531051,High_spent_Small_value_payments,261.1163837,2
CUS_0xaaf8,Lefteris Papadimasx,37.5,181-79-7057,Teacher,79993.05,6405.0875,7,3,18,4,"Student Loan, Student Loan",7.25,17,6,3,Standard,1052.29,29.96636179,25.875,No,188.6998751,290.855722,High_spent_Medium_value_payments,363.5786038,1
CUS_0xaafc,da Costan,51.5,427-21-8086,Lawyer,19799.73,1915.9775,7,4,12,2,"Student Loan, Payday Loan",6.5,17,6,1,Good,125.69,31.73696756,33.05952381,No,18.15333812,108.0423016,Low_spent_Small_value_payments,345.1167521,2
CUS_0xaaff,Lucia Mutikaniv,43.0,269-27-4859,Musician,89122.8,7141.9,7,3,12,1,Home Equity Loan,30.75,15,9,1,Standard,331.53,35.8409347,26.01190476,No,57.75937541,216.0470339,High_spent_Large_value_payments,699.7127742,1
CUS_0xab00,Markx,18.0,468-20-7719,Manager,31633.54,2930.128333,1,5,8,3,"Credit-Builder Loan, Personal Loan, Mortgage Loan",7.125,7,10,3,Good,846.45,32.60929417,21.98809524,No,50.76844004,179.7825938,High_spent_Small_value_payments,337.4617995,0
CUS_0xab01,Andrew Longstrethd,32.125,775-12-8331,Writer,62574.16,5004.513333,10,8,16,8,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Auto Loan, Auto Loan, Personal Loan",36.25,17,19,12,Bad,3697.41,30.44149044,12.54761905,Yes,241.3552404,297.3257698,Low_spent_Small_value_payments,280.616121,1
CUS_0xab07,Jan Strupczewskil,14.0,551-02-6087,Accountant,61651.29,5140.6075,9,9,32,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Payday Loan, Debt Consolidation Loan",22.375,20,3,13,Bad,1825.83,28.70502203,19.875,Yes,239.195847,323.0551836,Low_spent_Medium_value_payments,242.6813407,0
CUS_0xab0d,Karolinan,23.0,191-35-2135,Developer,22032.32,2049.459233,4,5,10,0,Sin_prestamo,0.75,7,6,7,Good,1356.88,30.18660187,22.19047619,No,18.42557521,107.2214183,High_spent_Small_value_payments,366.4312484,1
CUS_0xab0e,Toonkelf,21.0,313-71-1125,Doctor,118386.4,10126.53333,4,6,1,0,Sin_prestamo,5.125,3,12,4,Good,0.77,33.99578351,26.0,No,0.0,434.8240509,Low_spent_Medium_value_payments,775.6490765,1
CUS_0xab0f,Alang,39.5,118-42-6441,Engineer,60031.96,5148.663333,9,9,22,9,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan",61.5,26,29,6,Bad,3395.4,33.28942964,9.361111111,Yes,262.168074,207.6836172,High_spent_Small_value_payments,308.9710742,0
CUS_0xab13,Flakz,27.0,147-66-3205,Mechanic,45367.94,4031.661667,4,4,4,2,Auto Loan,4.75,19,8,3,Standard,43.92,31.69784272,30.875,No,68.77066952,133.6401031,High_spent_Medium_value_payments,455.755394,1
CUS_0xab16,Dan Wilchinsj,55.14285714,098-90-8046,Lawyer,17168.925,1438.74375,4,4,4,2,"Debt Consolidation Loan, Payday Loan",10.25,10,8,5,Good,708.27,31.21946067,18.95833333,No,16.36962189,96.13936079,Low_spent_Medium_value_payments,311.6315939,2
CUS_0xab17,", Globali",26.0,247-95-4951,Teacher,142319.72,12036.97667,3,3,6,0,Sin_prestamo,12.0,9,4,4,Standard,1092.52,32.81458016,28.20833333,No,0.0,549.7795718,High_spent_Large_value_payments,883.9976871,1
CUS_0xab18,Drazeny,29.0,272-52-5234,Developer,34378.87,3014.905833,6,5,6,0,Sin_prestamo,5.375,20,8,8,Standard,1020.66,34.05150103,16.64285714,Yes,0.0,193.581265,High_spent_Small_value_payments,375.4093183,1
CUS_0xab1c,Wohlw,32.125,019-44-6437,Lawyer,8781.955,949.8295833,8,4,5,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan",20.375,17,8,7,Standard,1711.1,32.5294401,8.541666667,Yes,33.36482846,69.65391624,Low_spent_Small_value_payments,274.4642136,0
CUS_0xab1e,Sarahb,27.5,752-72-2018,Teacher,175191.4,14498.20171,2,3,3,1,Mortgage Loan,23.875,12,3,4,Good,436.11,36.72884293,20.21428571,No,487.7989071,614.2998623,Low_spent_Medium_value_payments,912.629208,0
CUS_0xab1f,Matt Robinsono,28.85714286,725-01-4124,Doctor,34052.56,2930.713333,7,6,18,6,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan",23.625,21,6,10,Bad,2062.38,31.73383024,14.54166667,Yes,162.3864425,168.4520076,Low_spent_Small_value_payments,238.0264686,0
CUS_0xab2,Shalal-Esae,24.375,979-70-2397,Mechanic,41751.65,3442.304167,5,1,2,1,Debt Consolidation Loan,2.0,3,3,5,Good,279.17,29.66458304,16.63095238,No,32.80100638,151.4286844,High_spent_Medium_value_payments,413.3746823,1
CUS_0xab26,Taylorf,35.625,886-95-6914,Journalist,21945.825,1979.81875,2,6,2,4,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan",7.0,5,7,4,Good,202.68,33.94190322,24.47222222,No,63.32455347,78.7630925,High_spent_Small_value_payments,317.0700984,1
CUS_0xab2b,Richard Leongp,35.0,559-25-3277,Entrepreneur,31985.64,2537.47,5,6,11,4,"Auto Loan, Mortgage Loan, Student Loan",10.0,17,16,6,Standard,2615.0,33.02371706,5.541666667,Yes,65.83466693,115.1479117,High_spent_Medium_value_payments,339.4681021,0
CUS_0xab2f,Terry Bayness,22.0,703-72-4069,Manager,26760.95,2254.079167,4,4,9,2,"Mortgage Loan, Home Equity Loan",5.5,10,13,2,Standard,244.29,29.93766025,19.16666667,Yes,34.26639595,101.5647108,High_spent_Medium_value_payments,363.9305317,1
CUS_0xab32,Sophiex,42.0,177-21-7542,Doctor,38873.66,3239.471667,10,5,16,7,"Personal Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Auto Loan",39.25,18,17,8,Bad,3373.85,30.25034355,11.8452381,Yes,225.6107082,205.1300961,High_spent_Medium_value_payments,257.4297198,0
CUS_0xab35,Rhys Jonesp,22.0,927-09-5332,Engineer,89291.91,7740.9925,5,7,7,0,Sin_prestamo,29.75,17,17,3,Standard,1166.88,36.84159361,27.05555556,Yes,0.0,276.1816343,High_spent_Large_value_payments,756.6676157,1
CUS_0xab37,Tarmo Virkip,42.0,619-06-3124,Lawyer,70956.8,6064.066667,6,6,32,6,"Personal Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan",53.75,25,22,12,Bad,2503.49,32.91207827,6.958333333,Yes,271.6039287,351.1483359,Low_spent_Medium_value_payments,315.1836143,0
CUS_0xab3a,Laurenl,19.57142857,858-31-4023,Developer,86304.38,7012.713464,5,2,12,1,Debt Consolidation Loan,0.375,10,3,1,Good,6.41,31.57264756,32.53571429,No,264.9577408,473.4470663,Low_spent_Medium_value_payments,438.4600782,2
CUS_0xab3b,Grovert,54.0,747-67-2935,Lawyer,92794.04,7562.836667,4,7,7,0,Sin_prestamo,27.75,16,11,3,Standard,1269.4,33.40748853,28.125,Yes,0.0,341.1866532,High_spent_Medium_value_payments,675.0970135,1
CUS_0xab43,Groverj,31.0,466-71-2863,Manager,20625.07,1619.755833,10,10,32,3,"Mortgage Loan, Auto Loan, Home Equity Loan",23.5,22,17,8,Bad,2341.96,32.69795873,13.91666667,Yes,38.9631883,109.851916,Low_spent_Medium_value_payments,286.910479,1
CUS_0xab44,Flitterh,43.0,860-36-6944,Accountant,62109.24,5152.77,5,4,15,4,"Personal Loan, Auto Loan, Home Equity Loan",28.875,11,8,7,Standard,1308.94,29.52463069,27.25,Yes,166.1585477,332.3824955,High_spent_Large_value_payments,386.4972989,1
CUS_0xab4a,Reijib,18.0,808-32-5129,Engineer,78570.28,6326.523333,8,9,16,9,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan",52.0,23,4,8,Bad,2621.78,29.5958595,16.875,Yes,378.2126617,326.3830936,High_spent_Large_value_payments,290.6430063,0
CUS_0xab56,Sayantani Ghoshc,54.0,401-73-3467,Doctor,43609.13,3374.956037,2,3,11,1,Personal Loan,11.5,2,3,5,Good,1312.58,31.11413391,24.20238095,No,85.15177625,164.2846696,High_spent_Medium_value_payments,431.9672042,0
CUS_0xab5e,Kyliex,29.0,475-53-8980,Lawyer,57421.58,4522.131667,3,4,6,3,"Student Loan, Personal Loan, Credit-Builder Loan",14.75,10,10,3,Standard,287.31,32.02948604,24.02380952,No,101.3815631,215.5483885,High_spent_Small_value_payments,401.5332151,1
CUS_0xab5f,Oreskovico,55.0,557-58-2693,Architect,54740.38,4395.698333,3,4,7,0,Sin_prestamo,4.625,16,9,2,Standard,1101.31,30.15981675,26.91666667,No,0.0,111.5888716,High_spent_Medium_value_payments,580.4809617,1
CUS_0xab60,enm,31.0,296-42-2708,Journalist,36779.34,2847.945,6,5,20,3,"Home Equity Loan, Debt Consolidation Loan",20.5,16,11,10,Standard,1215.19,29.22657982,10.04166667,Yes,47.47477413,170.8337744,High_spent_Small_value_payments,345.2037691,1
CUS_0xab61,Eveline Danubratac,29.71428571,289-57-5410,Teacher,27099.11,2110.259167,8,4,8,0,Sin_prestamo,5.625,14,7,2,Standard,186.93,33.22373895,17.66666667,No,0.0,156.8565148,Low_spent_Small_value_payments,336.6694019,1
CUS_0xab65,Tim Kellym,18.0,514-55-7653,Accountant,36368.77,3229.730833,7,3,12,4,"Mortgage Loan, Auto Loan, Mortgage Loan, Mortgage Loan",22.625,15,6,3,Standard,347.66,32.50222092,19.20833333,No,83.04488447,196.7222331,Low_spent_Small_value_payments,306.2326557,1
CUS_0xab6e,Swati Bhatx,43.625,391-34-0662,Developer,20974.05,1914.8375,7,8,27,6,"Auto Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan",38.0,12,16,12,Standard,1460.23,30.47696962,12.56944444,Yes,83.7632466,110.8528651,Low_spent_Small_value_payments,278.3884822,0
CUS_0xab76,Stempelp,26.0,878-90-6321,Scientist,60162.1,5197.508333,5,7,5,7,"Student Loan, Student Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan",17.875,11,15,8,Standard,1037.45,30.82534714,13.44047619,Yes,220.2137267,221.9386398,High_spent_Medium_value_payments,351.8753955,1
CUS_0xab77,Sam Cagel,48.0,686-29-2615,Musician,41736.66,3330.055,3,3,9,3,"Personal Loan, Auto Loan, Payday Loan",8.375,2,6,1,Good,1385.82,31.41274071,18.40277778,No,98.01563851,110.3189188,High_spent_Medium_value_payments,380.9209426,2
CUS_0xab78,Nick Browns,33.125,624-52-1764,Manager,69061.0,5518.083333,8,6,17,7,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Mortgage Loan, Auto Loan",20.125,10,8,6,Standard,233.54,33.18348776,19.54166667,Yes,275.7414564,130.0843883,High_spent_Medium_value_payments,358.3685996,1
CUS_0xab7b,Bosellih,20.625,530-16-2887,Developer,7724.425,631.7020833,10,7,26,3,"Home Equity Loan, Credit-Builder Loan",39.125,17,5,10,Bad,2048.13,32.35381592,15.33333333,Yes,14.11887643,39.23881048,Low_spent_Small_value_payments,292.3125214,0
CUS_0xab7d,Lionelp,48.28571429,844-45-6184,Architect,58366.22,5041.851667,5,5,1,1,Credit-Builder Loan,12.625,19,1,3,Good,383.3,33.13871203,23.0,No,36.11027678,263.5542301,Low_spent_Large_value_payments,467.0206598,2
CUS_0xab8,Rebekahb,43.625,403-76-8313,Doctor,74820.12,6511.01,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Student Loan, Personal Loan",21.0,17,2,9,Bad,2532.0,32.43029127,2.875,Yes,255.5801522,211.992368,High_spent_Large_value_payments,444.7784798,0
CUS_0xab80,Wayneo,42.57142857,448-19-2628,Scientist,37760.22,3393.685,3,4,3,3,"Home Equity Loan, Debt Consolidation Loan",1.375,11,11,3,Good,821.1,29.03892482,16.42857143,No,88.48566313,169.375619,High_spent_Large_value_payments,349.4671486,2
CUS_0xab83,John McCrankr,34.42857143,876-95-6250,Media_Manager,15333.865,1057.822083,6,3,7,2,Payday Loan,20.625,17,18,2,Standard,630.24,30.54412636,28.54166667,Yes,14.56655931,65.3906882,Low_spent_Small_value_payments,310.8249608,1
CUS_0xab9,Sherilee Lakmidash,32.375,287-89-2054,Lawyer,50573.82,4175.485,8,6,10,5,"Auto Loan, Credit-Builder Loan, Student Loan",21.25,8,15,8,Standard,1969.76,32.15080267,7.107142857,Yes,105.7122202,211.0743337,High_spent_Medium_value_payments,367.0119461,2
CUS_0xab92,Agnieszka Barteczkon,26.75,771-54-0951,Doctor,14562.88,1069.573333,7,4,18,4,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan",8.375,8,11,10,Standard,1619.56,34.4996286,15.95833333,Yes,43.28729267,78.30505725,Low_spent_Small_value_payments,266.6149834,0
CUS_0xab9c,Tagarise,38.71428571,229-52-6885,Architect,132370.2,11263.85,3,4,4,3,"Auto Loan, Auto Loan, Mortgage Loan",3.125,7,8,4,Good,1064.61,34.29768505,31.86111111,No,209.7894971,419.1753133,High_spent_Large_value_payments,754.9201896,2
CUS_0xab9d,Stempell,34.375,976-87-8587,Musician,8391.185,488.2654167,6,7,17,4,"Debt Consolidation Loan, Payday Loan, Student Loan, Home Equity Loan",13.0,18,20,9,Standard,1588.39,32.56467246,12.08333333,Yes,21.83222707,32.31080031,Low_spent_Large_value_payments,264.5937139,0
CUS_0xab9e,Kaustubh Kulkarnim,19.25,228-35-6058,Musician,50513.12,4239.426667,7,6,10,2,"Payday Loan, Debt Consolidation Loan",24.875,13,5,4,Good,456.26,31.30948045,32.5,No,72.74505702,273.8212222,Low_spent_Medium_value_payments,349.8763875,2
CUS_0xaba3,Suzannef,31.85714286,494-59-0888,Lawyer,20558.68,1899.223333,10,7,25,5,"Student Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan",23.5,18,9,10,Bad,2079.91,32.68310578,16.08333333,Yes,85.0865172,112.9200286,Low_spent_Small_value_payments,268.1657875,0
CUS_0xaba4,Patrick Temple-Westj,48.5,526-99-9750,Engineer,19462.925,1592.617364,1,1,8,4,"Auto Loan, Credit-Builder Loan, Auto Loan, Auto Loan",8.875,11,6,4,Good,160.3,31.53174156,32.07142857,No,59.53402057,120.918094,Low_spent_Small_value_payments,281.6720399,2
CUS_0xabaf,Jessica Wohlx,48.0,527-17-3061,Manager,36990.53,2836.544167,0,5,1,3,"Debt Consolidation Loan, Mortgage Loan, Auto Loan",6.25,4,5,1,Good,147.75,29.59229242,21.04166667,No,68.15523048,163.3669547,High_spent_Small_value_payments,320.8822315,2
CUS_0xabb4,eng,42.0,897-62-1625,Lawyer,18037.47,1248.699966,0,6,10,4,"Student Loan, Auto Loan, Auto Loan",6.125,3,10,3,Good,173.84,29.30472413,29.84722222,Desconocido,73.26437018,83.84160339,Low_spent_Small_value_payments,270.6009939,1
CUS_0xabb5,Jonathanr,20.375,229-98-1275,Architect,85163.31,6902.9425,5,3,6,4,"Debt Consolidation Loan, Student Loan, Auto Loan, Payday Loan",7.25,20,2,7,Standard,64.87,29.87518701,21.23809524,No,271.9245644,298.827579,High_spent_Medium_value_payments,393.7457568,1
CUS_0xabbd,Felsenthali,22.0,011-70-9536,Scientist,83990.68,6776.223333,7,5,18,5,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Auto Loan, Personal Loan",51.875,20,2,9,Bad,4857.4,29.69019857,11.625,Yes,336.5829611,347.6659512,High_spent_Large_value_payments,253.373421,0
CUS_0xabc0,McCrankb,42.0,993-68-8022,Developer,21336.9,1656.075,3,5,6,1,Debt Consolidation Loan,17.0,20,18,7,Standard,1338.82,29.272662,10.625,Yes,11.23033244,90.73512423,Low_spent_Small_value_payments,340.1095845,1
CUS_0xabc1,Rachelle Younglaik,18.0,963-46-6377,Media_Manager,32300.85,2739.7375,5,4,12,3,"Student Loan, Student Loan, Credit-Builder Loan",23.0,13,16,0,Standard,298.85,34.97276139,29.72619048,Yes,71.33363565,156.1515366,Low_spent_Small_value_payments,322.7385778,1
CUS_0xabc6,Sarah N.s,25.625,588-48-6819,Mechanic,20380.51,1854.375833,8,3,20,5,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan",6.0,15,11,12,Standard,153.7,30.65574174,13.3452381,Yes,57.29949813,117.650787,High_spent_Medium_value_payments,281.9684849,1
CUS_0xabc9,Ann Saphirp,34.625,691-56-6885,Accountant,28415.93,2241.994167,2,2,12,2,"Personal Loan, Payday Loan",6.625,10,3,1,Good,1112.8,31.58504196,24.0,No,35.469401,191.9413825,Low_spent_Small_value_payments,291.8295199,2
CUS_0xabcf,Pc,43.25,257-31-1398,Musician,67857.8,5498.816667,8,10,32,3,"Mortgage Loan, Personal Loan, Student Loan",28.0,17,14,9,Standard,1497.68,36.31367433,16.70833333,Yes,116.0557763,234.4762056,High_spent_Medium_value_payments,475.4052759,0
CUS_0xabd,Sophie Sassardo,40.875,283-39-0778,Lawyer,129569.52,10831.46,8,7,18,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan",5.5,12,18,6,Standard,641.47,29.80792997,9.152777778,Yes,383.1808701,509.5669315,High_spent_Large_value_payments,712.737936,1
CUS_0xabd5,Shalal-Esai,45.0,403-75-4569,Architect,54346.35,4463.8625,6,7,19,8,"Payday Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan",50.75,23,25,14,Bad,4775.2,33.05187166,12.38888889,Yes,332.5636713,128.2111203,High_spent_Medium_value_payments,280.4824657,0
CUS_0xabd6,ini Luisr,35.375,815-87-8528,Teacher,8155.79,380.6491667,9,5,27,6,"Student Loan, Auto Loan, Student Loan, Personal Loan, Auto Loan, Debt Consolidation Loan",32.375,16,28,14,Bad,3090.08,32.76701027,12.125,Yes,25.39957187,26.2919062,Low_spent_Small_value_payments,269.9037365,1
CUS_0xabd8,Leika Kiharaz,31.0,143-65-6732,Media_Manager,55663.5,4932.625,5,4,30,7,"Student Loan, Personal Loan, Mortgage Loan, Payday Loan, Personal Loan, Debt Consolidation Loan",20.5,11,8,6,Standard,1319.74,31.88922244,5.708333333,Yes,223.5445482,224.1180686,Low_spent_Small_value_payments,314.3498832,0
CUS_0xabd9,Richard Leongs,25.0,299-80-2126,Engineer,62571.84,5440.32,2,2,7,3,"Home Equity Loan, Home Equity Loan",8.375,2,12,1,Good,472.54,33.67804898,23.375,No,103.5581985,293.0839166,High_spent_Medium_value_payments,413.6398849,2
CUS_0xabe7,Weirn,25.5,277-94-8379,Media_Manager,19695.09,1803.2575,8,6,19,2,Auto Loan,23.375,7,9,6,Standard,1450.6,34.00519879,14.48809524,Yes,23.04177846,96.86761909,High_spent_Medium_value_payments,314.1580349,0
CUS_0xabea,Kiyoshix,20.375,339-65-0460,Musician,14243.975,1174.997917,6,5,11,2,"Credit-Builder Loan, Credit-Builder Loan",26.125,10,16,8,Standard,1480.12,30.49898447,11.95238095,Yes,14.28190122,96.04500965,Low_spent_Small_value_payments,296.0109088,1
CUS_0xabed,Wroughtonm,32.0,339-32-0541,Lawyer,15513.3,1545.775,5,6,9,7,"Home Equity Loan, Mortgage Loan, Student Loan, Student Loan, Home Equity Loan",5.875,11,20,6,Standard,1976.34,32.73042193,14.70833333,Yes,73.77635207,107.1325284,Low_spent_Medium_value_payments,258.3472319,1
CUS_0xabef,Raoz,27.0,759-42-6331,Scientist,157156.8,13050.4,3,3,9,0,Sin_prestamo,7.0,7,11,3,Good,1375.8,34.71660965,16.33333333,No,0.0,547.5505692,High_spent_Medium_value_payments,942.2206778,2
CUS_0xabf0,Soyounge,38.875,831-41-5115,Manager,62428.53,5330.3775,10,8,17,6,"Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan",40.75,24,21,8,Bad,3999.56,30.19536325,0.583333333,Yes,245.6112589,242.7363545,High_spent_Medium_value_payments,320.2317413,0
CUS_0xabf2,Chans,17.0,009-06-4377,Engineer,41781.42,3217.785,8,7,31,8,"Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan",57.5,25,6,8,Bad,1570.42,32.59707909,8.869047619,Yes,226.5679369,154.4718352,High_spent_Medium_value_payments,204.8448106,1
CUS_0xabf6,Klaymanv,39.0,391-94-1112,Mechanic,37421.88,3060.49,2,4,9,3,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan",5.875,12,3,2,Good,1083.06,34.45272307,30.16666667,No,59.18879735,137.2653769,High_spent_Medium_value_payments,379.4111048,2
CUS_0xabf9,Bakerh,24.25,776-37-1657,Media_Manager,15576.36,1351.03,7,3,16,5,"Auto Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan",24.5,10,9,8,Standard,1544.49,34.3890059,15.91666667,Yes,48.95141778,52.64223709,Low_spent_Small_value_payments,308.3520322,0
